GENE_SYMBOL,NUM_PATHWAYS
NOB1,1
NMUR2,1
NHLRC1,1
NHERF2,1
NHEJ1,1
NGLY1,1
NGEF,1
NFX1,1
PDS5A,1
PDLIM7,1
PDLIM5,1
PDLIM4,1
PDLIM3,1
PDLIM2,1
PDLIM1,1
PDK4,1
PDK3,1
PDK2,1
PEX12,1
PEX11G,1
PEX11B,1
PEX11A,1
PEX10,1
PEX1,1
PERP,1
PELO,1
PECR,1
PDSS2,1
PDSS1,1
PDS5B,1
NIPBL,1
NID2,1
NID1,1
NHP2,1
NELFB,1
NELFA,1
NEK7,1
NEIL3,1
NEIL2,1
NFRKB,1
NFKBIZ,1
NFIL3,1
PEX5,1
PEX3,1
PEX26,1
PEX2,1
PEX19,1
PEX16,1
PEX14,1
PEX13,1
NDUFAF4,1
NDUFAF3,1
NDUFAF2,1
NDUFAF1,1
NEIL1,1
NEGR1,1
NEBL,1
NEB,1
PEX7,1
PEX6,1
PEX5L,1
NEUROG3,1
NEUROG1,1
NEUROD1,1
NELFE,1
NELFCD,1
PGRMC2,1
PGRMC1,1
NCL,1
NCDN,1
NCR3,1
NCR2,1
NCR1,1
NCOA7,1
PGA5,1
PGA4,1
PGA3,1
NDC80,1
NDUFAF8,1
NDUFAF7,1
NDUFAF6,1
NDUFAF5,1
NAPA,1
NAGPA,1
NAE1,1
NCALD,1
NBL1,1
NAT10,1
NARS2,1
NARS1,1
NAPSA,1
NAPEPLD,1
PHC3,1
PHC2,1
PHC1,1
PHB2,1
PHB1,1
PHAX,1
MYOT,1
MYOM3,1
MYOM2,1
MYOM1,1
MYOD1,1
MYO9B,1
MYO9A,1
MYO7B,1
MYO7A,1
PHYH,1
PHLPP2,1
PHLPP1,1
PHF6,1
PHF5A,1
PHF19,1
PHF1,1
MXRA8,1
MYO16,1
MYO15B,1
MYO15A,1
MYLIP,1
MYO3B,1
MYO3A,1
MYO19,1
MYO18B,1
MYO18A,1
NACA2,1
NACA,1
MYPN,1
MYOZ3,1
MYOZ2,1
MYOZ1,1
MVB12A,1
MUTYH,1
MUL1,1
MUC7,1
MTX3,1
MTX2,1
MTX1,1
PIGR,1
MYF5,1
MYCN,1
MYBPHL,1
MYBPH,1
MYBPC2,1
MYBPC1,1
MYBL2,1
MYB,1
MST1,1
MSR1,1
PIP4P2,1
PIP4P1,1
MTF2,1
MTCP1,1
MTBP,1
MTA3,1
MTA2,1
MTA1,1
MTTP,1
MTSS2,1
MTSS1,1
MTRR,1
MTREX,1
MVB12B,1
PKD1L3,1
PITX2,1
MT2A,1
MT1X,1
MT1M,1
MT1HL1,1
MT1H,1
MT1G,1
MT1F,1
MT1E,1
MT1B,1
MT1A,1
MSX2,1
MSX1,1
MSTN,1
MST1R,1
MRPS17,1
MRPS16,1
MSI2,1
MSI1,1
MS4A1,1
MRPS9,1
MRPS7,1
MRPS6,1
MRPS5,1
MRPS35,1
MRPS34,1
MRPS33,1
PKP1,1
PKN3,1
PKIA,1
PKD2L1,1
MRPL47,1
MRPL46,1
PLAA,1
MRPS31,1
MRPS30,1
MRPS28,1
MRPS27,1
MRPS26,1
MRPS25,1
MRPS24,1
MRPS23,1
MRPS22,1
MRPS21,1
MRPS2,1
MRPS18C,1
MRPS18A,1
PLEKHG5,1
PLCL1,1
MRPS15,1
MRPS14,1
MRPS12,1
MRPS11,1
MRPS10,1
MRPL9,1
MRPL55,1
MRPL54,1
MRPL53,1
MRPL52,1
MRPL51,1
MRPL50,1
MRPL49,1
MRPL48,1
MRPL44,1
MRPL43,1
MRPL42,1
MRPL41,1
MRPL40,1
MRPL4,1
MRPL39,1
MRPL38,1
MRPL37,1
MRPL36,1
MRPL35,1
MRPL34,1
MRPL33,1
MRPL32,1
MRPL30,1
PLEKHM2,1
MRPL17,1
MRPL16,1
MRPL15,1
MRPL14,1
MRPL13,1
PLXNC1,1
PLXNB3,1
PLXNB2,1
PLXNB1,1
PLRG1,1
PLK4,1
PLK2,1
PLIN5,1
PLIN4,1
PLIN2,1
MRPL45,1
MRLN,1
MRGPRD,1
MRGBP,1
MRAP2,1
MPV17L2,1
MRPL3,1
MRPL28,1
MRPL27,1
MRPL24,1
MRPL23,1
MRPL22,1
MRPL21,1
MRPL20,1
MRPL2,1
MRPL19,1
MRPL18,1
POGLUT1,1
POFUT2,1
POFUT1,1
PODXL,1
PNPT1,1
PNPLA7,1
PNPLA6,1
PNPLA1,1
PNLDC1,1
PNKP,1
PMP22,1
PMP2,1
MRPL12,1
MRPL11,1
MRPL10,1
MRPL1,1
MORF4L1,1
MON1B,1
MON1A,1
MOCS3,1
MPV17L,1
MPV17,1
MPP4,1
MPP3,1
MPHOSPH6,1
MPHOSPH10,1
MPG,1
MPC2,1
MPC1L,1
MPC1,1
POLA2,1
POLA1,1
MMAA,1
MLH3,1
MNX1,1
MMP25,1
MMP24-AS1-EDEM2,1
MMP24,1
MMP17,1
MMP15,1
POLR1A,1
POLN,1
POLM,1
POLI,1
POLG2,1
POLG,1
MOSMO,1
MORF4L2,1
MIR9-2,1
MIR9-1,1
MIR7-3,1
MIR7-2,1
MIR7-1,1
MIR625,1
MIR615,1
MIR602,1
MIR520H,1
POLR1H,1
POLR1G,1
POLR1F,1
POLR1E,1
POLR1B,1
MLF1,1
MMADHC,1
MIR423,1
MIR375,1
MIR373,1
MIR363,1
MIR34C,1
POP7,1
POP5,1
POP4,1
POP1,1
POMP,1
MIR99B,1
MIR99A,1
MIR96,1
MIR92A2,1
MIR92A1,1
MIR9-3,1
PPA1,1
POU5F1B,1
POU5F1,1
POU1F1,1
PORCN,1
MIR520G,1
MIR520E,1
MIR520C,1
MIR520B,1
MIR520A,1
MIR494,1
MIR483,1
MIR451A,1
MIR449C,1
MIR449B,1
MIR449A,1
MIR345,1
MIR342,1
MIR335,1
MIR331,1
MIR330,1
MIR326,1
MIR324,1
MIR32,1
MIR31,1
MIR30E,1
MIR30D,1
MIR30C2,1
MIR30C1,1
MIR30B,1
PPARGC1B,1
PPA2,1
PPP1R15A,1
PPP1R14A,1
PPM1D,1
PPM1B,1
PPM1A,1
PPL,1
PPIL2,1
PPIL1,1
PPIH,1
PPIE,1
PPFIA4,1
PPFIA3,1
PPFIA2,1
PPFIA1,1
MIR34B,1
MIR34A,1
MIR200C,1
MIR200B,1
PPP1R3F,1
MIR30A,1
MIR28,1
MIR27B,1
MIR27A,1
MIR26B,1
MIR26A2,1
MIR26A1,1
MIR25,1
MIR23C,1
MIR23B,1
MIR23A,1
MIR224,1
PPP1R17,1
PPP4R3B,1
PPP4R3A,1
PPP4C,1
MIR223,1
MIR222,1
MIR221,1
MIR217,1
MIR215,1
MIR214,1
MIR210,1
MIR20B,1
MIR20A,1
MIR206,1
MIR205,1
MIR203B,1
MIR203A,1
MIR19B2,1
MIR19B1,1
MIR19A,1
MIR199B,1
MIR199A2,1
MIR199A1,1
MIR195,1
MIR194-2,1
MIR194-1,1
MIR193B,1
MIR192,1
MIR18B,1
MIR18A,1
MIR183,1
MIR181D,1
PPP4R3C,1
PRICKLE2,1
PRICKLE1,1
PRH2,1
PRH1,1
PRG2,1
PREP,1
PREB,1
PRDX5,1
PRDM4,1
PRB2,1
PRB1,1
PRAP1,1
PQBP1,1
PPY,1
PPP5C,1
MIR200A,1
MIR181A1,1
MIR17,1
MIR16-2,1
MIR16-1,1
MIR15B,1
MIR15A,1
MIR155,1
MIR152,1
MIR150,1
MIR146B,1
MIR146A,1
MIR145,1
PRIM2,1
PRIM1,1
PRICKLE4,1
PRICKLE3,1
MIR133A1,1
MIR129-2,1
MIR129-1,1
MIR128-2,1
MIR128-1,1
MIR126,1
MIR125B2,1
MIR125B1,1
PRKAR2B,1
PRKAR2A,1
PRKAR1B,1
PRKAR1A,1
MIR181C,1
MIR181B2,1
MIR181B1,1
MIR181A2,1
MIR101-1,1
PRPF38A,1
PRPF31,1
PRPF3,1
PRPF18,1
PROM1,1
PROCR,1
PROC,1
PRKCSH,1
MIR143,1
MIR137,1
MIR135B,1
MIR135A2,1
MIR135A1,1
MIR133B,1
MIR133A2,1
PRPF40A,1
PRPF4,1
PRPF38B,1
MIR125A,1
MIR124-3,1
MIR124-2,1
MIR124-1,1
MIR122,1
MIR107,1
MIR106B,1
MIR106A,1
MIR103B2,1
MIR103B1,1
MIR103A2,1
MIR103A1,1
MIR101-2,1
MFSD8,1
MIR100,1
MIR1-2,1
MIR1-1,1
MIOS,1
MID1,1
MICOS10-NBL1,1
MICALL2,1
MIB2,1
MIB1,1
PRSS8,1
PRR5L,1
PRR5,1
PRPF8,1
PRPF6,1
PRPF40B,1
PSMB11,1
PSMB10,1
MFGE8,1
MERTK,1
MEPE,1
MEP1B,1
MEP1A,1
MEGF8,1
MEGF11,1
MEGF10,1
PSIP1,1
PSD4,1
PSD3,1
PSD2,1
PSD,1
MGA,1
MCRS1,1
MCOLN3,1
MCOLN2,1
MED4,1
MED30,1
MED27,1
MED24,1
MED17,1
MED16,1
MED14,1
MED13L,1
MED13,1
MED12L,1
MED12,1
PSMB9,1
PSMB8,1
MATK,1
MARVELD3,1
MARVELD2,1
MBTPS2,1
MBTPS1,1
MBP,1
MBOAT7,1
MBD6,1
MBD5,1
MBD4,1
MBD3,1
MCC,1
MEAK7,1
MEAF6,1
MDN1,1
MDFIC,1
MAP4K1,1
MAP3K9,1
MARCO,1
MARCHF6,1
MARCHF5,1
MAPKAPK5,1
MAPKAP1,1
MAPK8IP3,1
MAPK8IP2,1
MAPK8IP1,1
PSTPIP1,1
PSMF1,1
PSME4,1
MBD2,1
MAU2,1
MATR3,1
MAP1B,1
MAP1A,1
MAP3K6,1
MAP3K21,1
MAP3K20,1
MAP3K13,1
MAP3K12,1
PTGR2,1
PTGR1,1
PTGDR,1
MAPK6,1
MAPK4,1
MAPK15,1
MAP4K4,1
MAP4K3,1
MAP4K2,1
PTPRB,1
PTPN7,1
MAGI3,1
MAGED1,1
MAFB,1
MAD2L1BP,1
PTPN5,1
PTPN2,1
PTPN13,1
PTH2R,1
PTH2,1
PTGR3,1
MAN2C1,1
MAN2B2,1
MAP2,1
MAP1S,1
LTBP1,1
LTB4R,1
LSM1,1
LZTS3,1
LZTS2,1
LYZ,1
LYPLA2,1
LYPD6B,1
LYPD6,1
LYNX1,1
LYL1,1
LY9,1
LUM,1
PTPRR,1
PTPRN2,1
PTPRN,1
LSG1,1
LRRTM4,1
LRRC32,1
LRPAP1,1
LRIG2,1
LRFN5,1
LRFN4,1
PYDC5,1
PYDC2,1
PYDC1,1
PXMP4,1
PXMP2,1
PWP2,1
PUM2,1
PUM1,1
PUF60,1
RAB31,1
RAB2A,1
RAB27B,1
RAB22A,1
RAB1B,1
RAB17,1
RAB13,1
RAB11FIP5,1
RAB11FIP4,1
RAB11FIP3,1
RAB11FIP2,1
RAB11FIP1,1
QRFPR,1
QRFP,1
PYY,1
LPGAT1,1
LIN37,1
LIMS2,1
LIMS1,1
LPA,1
LORICRIN,1
LNPEP,1
LMOD3,1
LMOD2,1
LMOD1,1
LMO2,1
LMAN2,1
LMAN1L,1
LMAN1,1
RAB3D,1
RAB35,1
RAB33B,1
LHX5,1
LHPP,1
LGR6,1
LGR5,1
LGR4,1
LEMD3,1
RABGEF1,1
RABEP1,1
RAB8B,1
RAB4A,1
LIG4,1
LIG3,1
LITAF,1
LIN9,1
LIN54,1
LIN52,1
RAET1L,1
RAET1G,1
RAET1E,1
LDB3,1
LDB1,1
LCOR,1
RADIL,1
RAD9B,1
RAD9A,1
RAD54L,1
RAD54B,1
RAD52,1
RAD51D,1
RAD51B,1
RAD21,1
RAD1,1
LCE7A,1
LCE5A,1
LCE4A,1
LCE3E,1
LCE3D,1
LCE3C,1
LCE3B,1
LCE3A,1
LCE2D,1
LCE2C,1
LCE2B,1
LCE2A,1
LCE1F,1
RALGAPB,1
RALGAPA2,1
RALGAPA1,1
RARS2,1
RARS1,1
LCE1E,1
LCE1D,1
LCE1C,1
LCE1B,1
LCE1A,1
LAT2,1
LARS2,1
LARS1,1
RAP2C,1
RAP1GAP,1
RANGAP1,1
RANBP3,1
RANBP17,1
LCN2,1
L3MBTL2,1
L3MBTL1,1
LAPTM5,1
LAPTM4B,1
LAPTM4A,1
LAMTOR5,1
LAMTOR4,1
LAMTOR2,1
LAMTOR1,1
LAMP3,1
RASAL3,1
RASAL2,1
RASAL1,1
RASA4B,1
RASA4,1
RASA3,1
RBM17,1
KSR2,1
KRT86,1
KRT85,1
KRT84,1
KRT83,1
KRT82,1
KRT81,1
KRT80,1
RBBP8,1
RBBP5,1
RASSF4,1
RASSF2,1
RASIP1,1
L3MBTL4,1
L3MBTL3,1
KRT6A,1
KRT5,1
REC8,1
RCVRN,1
RCOR1,1
RCL1,1
RCE1,1
RCAN2,1
RBSN,1
RBP2,1
RBMXL1,1
RBMX2,1
RBMX,1
RBM28,1
RBM25,1
RBM22,1
KRT1,1
KRT4,1
KRT3,1
KRT8,1
KRT79,1
KRT78,1
KRT77,1
KRT76,1
KRT75,1
KRT74,1
KRT73,1
KRT72,1
KRT71,1
KRT7,1
KRT6C,1
KRT6B,1
KLF3,1
KLB,1
KIRREL3,1
KLRC4,1
KLRB1,1
KLKB1,1
KLHL9,1
REV1,1
RETSAT,1
RELT,1
RELL2,1
RELL1,1
REG4,1
RECK,1
KNL1,1
KRT2,1
RHBDF2,1
RHBDF1,1
RGS3,1
RGS14,1
RGMB,1
RGL2,1
RGL1,1
RGCC,1
RFX6,1
REXO5,1
REXO2,1
REXO1,1
KIRREL2,1
KIRREL1,1
KLHL13,1
KLF5,1
RHOD,1
KIFC3,1
KIFC2,1
KIFC1,1
KIFAP3,1
KIF9,1
KIF6,1
KIF4B,1
KIF4A,1
KIF3C,1
KIF3B,1
KIF2C,1
RHOBTB2,1
RHOBTB1,1
RHOB,1
RHO,1
KIF1A,1
RMRP,1
RMI2,1
RMI1,1
RIPPLY2-CYB5R4,1
RIOK2,1
RIOK1,1
RING1,1
RIN1,1
RIMS2,1
RIF1,1
RICTOR,1
RHOT2,1
RHOT1,1
RHOQ,1
RHOJ,1
KIF11,1
KIDINS220,1
KGD4,1
KIF2B,1
KIF2A,1
KIF27,1
KIF26B,1
KIF26A,1
KIF25,1
KIF24,1
KIF21B,1
KIF21A,1
KIF20B,1
KIF20A,1
KIF1C,1
KIF1B,1
KDM1A,1
KDELR3,1
KDELR2,1
KDELR1,1
KCNQ5,1
KCNQ4,1
KIF19,1
KIF18B,1
KIF18A,1
KIF17,1
KIF16B,1
KIF15,1
KIF14,1
KIF13B,1
KIF13A,1
KIF12,1
RNF152,1
RNF125,1
RND1,1
RNASEH2C,1
RNASEH2B,1
KCNK9,1
KCNK10,1
KCNJ8,1
RNASEH2A,1
RNASEH1,1
RNASE3,1
KDM6A,1
KDM3B,1
KDM3A,1
KDM2B,1
KDM2A,1
RNU1-3,1
RNU1-2,1
RNU1-1,1
RNR2,1
RNR1,1
KCNJ16,1
KCNJ15,1
KCNJ13,1
KCNE3,1
RNMT,1
RNGTT,1
RNF5,1
RNF43,1
RNF41,1
RNF2,1
RNF185,1
RNU6-9,1
RNU6-8,1
RNU6-7,1
RNU6-2,1
RNU6-1,1
RNU5F-1,1
RNU5E-1,1
RNU5D-1,1
RNU5B-1,1
RNU5A-1,1
RNU4-2,1
RNU4-1,1
RNU2-63P,1
RNU2-2,1
RNU2-1,1
RNU1-4,1
RNVU1-6,1
RNVU1-4,1
RNVU1-31,1
RNVU1-30,1
RNVU1-3,1
RNVU1-2A,1
RNVU1-28,1
RNVU1-27,1
RNVU1-26,1
RNVU1-20,1
RNVU1-19,1
RNVU1-18,1
RNVU1-17,1
RNVU1-15,1
RNVU1-14,1
RNVU1-1,1
KCNE1B,1
KCNE1,1
KCND3,1
KCND2,1
KCNC3,1
KCNA6,1
KCNA2,1
KCNA1,1
KAZN,1
KAT6A,1
KARS1,1
ROR1,1
ROBO4,1
RO60,1
RNVU1-8,1
RNVU1-7,1
IRF4,1
IRAK3,1
IQSEC3,1
IQSEC2,1
IQSEC1,1
IQGAP3,1
RP9,1
RORB,1
ROR2,1
ISY1-RAB43,1
ISY1,1
ISL1,1
IVL,1
JMJD1C,1
IYD,1
KCNE2,1
INO80,1
INHA,1
ING3,1
INF2,1
IQGAP2,1
IQCE,1
IPO9,1
IPO8,1
IPO7,1
IPO5,1
IPO4,1
IPO13,1
IPO11,1
INVS,1
IRF8,1
IRF5,1
IL1RAPL1,1
IL1F10,1
IL22RA2,1
IL36RN,1
IL36G,1
IL36B,1
IL36A,1
IL32,1
IMP4,1
IMP3,1
IMMP2L,1
IMMP1L,1
INO80E,1
INO80D,1
INO80C,1
INO80B,1
ICMT,1
ICAM4,1
IFITM1,1
IFIT1B,1
IFIT1,1
IFI30,1
IGFALS,1
IGF2BP1,1
IGSF11,1
IGSF1,1
IGLL1,1
IL16,1
IL1RN,1
IL1RL2,1
IL1RL1,1
IL1RAPL2,1
HTN3,1
HTN1,1
HSPH1,1
HSPBP1,1
HSPB2,1
HUS1,1
RPRM,1
RPP40,1
RPP38,1
RPP30,1
RPP25L,1
RPP25,1
ICA1,1
IARS2,1
IARS1,1
HYOU1,1
HOXA1,1
HOOK3,1
HS3ST3B1,1
HS3ST3A1,1
HS3ST2,1
HS3ST1,1
HS2ST1,1
HRNR,1
HRK,1
HRH4,1
HS6ST3,1
HS6ST2,1
HS6ST1,1
HS3ST5,1
HSPA4L,1
HSF1,1
HNRNPUL1,1
HNRNPU,1
HNRNPM,1
HNRNPCL4,1
HNRNPCL3,1
HNRNPCL2,1
HNRNPCL1,1
HNRNPC,1
HNRNPA2B1,1
HPR,1
HPN,1
HOXD1,1
HOXB1,1
HOXA9,1
HOXA11,1
HOXA10,1
RSPO1,1
RSF1,1
RRP7A,1
HHATL,1
HHAT,1
HFE,1
RRBP1,1
HJV,1
HIPK4,1
HIPK3,1
HIPK2,1
HIPK1,1
HNF4G,1
HNF1B,1
HNF1A,1
HMMR,1
HES4,1
HES3,1
HES2,1
HERPUD1,1
HERC4,1
HERC3,1
HERC2,1
HERC1,1
RUFY2,1
RUFY1,1
RUBCN,1
RTN4,1
RTN3,1
RSPO4,1
RSPO3,1
RSPO2,1
S100A11,1
S100A1,1
HCST,1
HCN3,1
HCN1,1
HCFC2,1
HCAR3,1
HCAR2,1
HCAR1,1
RYBP,1
RUVBL2,1
HEG1,1
HEATR1,1
HESX1,1
HES7,1
HES6,1
GULP1,1
GZMA,1
HACL1,1
HAVCR2,1
HARS2,1
HARS1,1
HAND1,1
S100A6,1
S100A5,1
S100A4,1
S100A3,1
S100A2,1
S100A16,1
S100A14,1
S100A13,1
S100A12,1
GUCA1C,1
GUCA1B,1
GUCA1ANB-GUCA1A,1
GUCA1A,1
GTSE1,1
GTPBP4,1
SAP30L,1
SAP30,1
SAMM50,1
SAG,1
SAE1,1
S100G,1
GYPC,1
GYPB,1
GXYLT2,1
GXYLT1,1
SCML1,1
SCMH1,1
GSDME,1
GRP,1
GSPT2,1
GSPT1,1
SCARF1,1
SCARB2,1
SBDS,1
SART1,1
SARS2,1
SARS1,1
GTF2F2,1
GTF2F1,1
GUCA2B,1
GUCA2A,1
GREM2,1
GREM1,1
GREB1,1
GRB10,1
GRIP2,1
GRIP1,1
SCN9A,1
SCN8A,1
SCN7A,1
SCN5A,1
SCN4B,1
SCN3A,1
SCN2A,1
SCN1B,1
SCN1A,1
SCML2,1
GPC3,1
GPR50,1
GPR35,1
GPR161,1
GPR156,1
GPR132,1
GPKOW,1
SCUBE2,1
SCO2,1
GRAP2,1
GPSM3,1
GPSM1,1
GPS2,1
GPRC6A,1
GPR83,1
GRID1,1
GNL2,1
GOSR2,1
GOSR1,1
GORASP2,1
GORASP1,1
GORAB,1
GNPTG,1
GNPTAB,1
SEC31B,1
SEC31A,1
SEC23B,1
SEC23A,1
SEC11C,1
SEC11A,1
SDR9C7,1
GPC4,1
SEMA3G,1
SEMA3F,1
SEMA3E,1
SEMA3D,1
SEMA3C,1
SEMA3B,1
SEMA3A,1
SELL,1
SELENOS,1
SEL1L2,1
SEL1L,1
GNAZ,1
GNAT2,1
GNAT1,1
GNL3L,1
GNL3,1
SEMA6A,1
GGA3,1
GLDN,1
GJD2,1
GLRA2,1
GLP2R,1
GLMN,1
GLG1,1
SEMA5B,1
SEMA5A,1
SEMA4G,1
SEMA4F,1
SEMA4D,1
SEMA4C,1
SEMA4B,1
SEMA4A,1
SERPINA1,1
SERINC5,1
SERINC3,1
SEPTIN7,1
GGA2,1
GGA1,1
GFAP,1
GET4,1
GET3,1
GET1,1
GDF9,1
SEPTIN1,1
SEMA7A,1
SEMA6D,1
SEMA6C,1
SEMA6B,1
GDF3,1
GDF2,1
GDF15,1
GDF11,1
GDF10,1
GDF1,1
GCM2,1
GCM1,1
SERPINB6,1
SERPINB4,1
SERPINB3,1
SERPINB2,1
SERPINB13,1
SERPINB10,1
SERPINA7,1
SERPINA5,1
SF3B5,1
SF3B4,1
SF3B3,1
SF3B2,1
SF3B1,1
SF3A3,1
SF3A2,1
SF3A1,1
SF1,1
SETX,1
SERPINF2,1
SERPINF1,1
SERPINE2,1
SERPIND1,1
SERPINC1,1
SERPINB9,1
GATAD2B,1
GATAD2A,1
GAS1,1
GARS1,1
GAR1,1
GCC2,1
GBP7,1
GBP5,1
GBP4,1
GBP3,1
GBP2,1
GBP1,1
GBF1,1
SFMBT2,1
SFMBT1,1
SF3B6,1
FUNDC1,1
FYCO1,1
FXYD4,1
FXYD1,1
FXN,1
G3BP1,1
SFTPD,1
SFRP5,1
SFRP4,1
SFRP2,1
SFRP1,1
GAL,1
GALR3,1
GALR2,1
GALR1,1
GALP,1
FOXM1,1
FOXK2,1
FOXK1,1
FOXG1,1
FOXA3,1
FOSL2,1
SH3GL1,1
SH3BP2,1
SH2D2A,1
SH2B3,1
SH2B1,1
SGTA,1
FST,1
FSCN1,1
FRZB,1
FRMD8,1
FNTB,1
FNTA,1
FNIP2,1
FNIP1,1
FNBP1L,1
FNBP1,1
FMOD,1
SHISA5,1
SHANK3,1
SHANK2,1
SHANK1,1
SH3KBP1,1
SH3GLB2,1
SH3GL3,1
SH3GL2,1
FOXP1,1
FMNL3,1
FMNL2,1
FMNL1,1
FMN2,1
FLOT2,1
FLOT1,1
FLNC,1
SIL1,1
SIKE1,1
SIK2,1
SIK1,1
SIK,1
SIGLEC9,1
SIGLEC10,1
SIGLEC1,1
SHOC2,1
FLI1,1
FLG2,1
FLG,1
FKBP8,1
FKBP5,1
FKBP4,1
FIS1,1
FIP1L1,1
FHOD1,1
FHL3,1
SIX4,1
SIX1,1
SIVA1,1
SIPA1L3,1
SIPA1L2,1
SIPA1L1,1
