GENE_SYMBOL,NUM_PATHWAYS
SLC12A5,1
SLC12A3,1
FGF14,1
FGD3,1
FGD1,1
FGR,1
SLC11A1,1
SLC10A2,1
SLAMF7,1
SLAMF6,1
SKIC8,1
SKIC3,1
SKIC2,1
SKI,1
SKAP2,1
SKAP1,1
FBXW7,1
FBXO6,1
FFAR2,1
FFAR1,1
FEZ1,1
FEV,1
FES,1
FERMT2,1
FERMT1,1
FER,1
SLC17A9,1
SLC17A5,1
SLC16A3,1
SLC16A1,1
SLC15A1,1
SLC12A7,1
SLC25A20,1
SLC25A17,1
SLC25A10,1
SLC24A4,1
SLC24A1,1
SLC23A1,1
SLC22A7,1
SLC22A6,1
SLC22A5,1
SLC22A4,1
SLC22A3,1
SLC22A2,1
SLC19A3,1
SLC19A2,1
FCF1,1
FBXW8,1
SLC26A4,1
FBXO43,1
FBXO4,1
FBXO32,1
FBXO25,1
FBXO22,1
FBXL3,1
FBRSL1,1
FBRS,1
FBN3,1
FBN2,1
FBLN2,1
FBLN1,1
SLC26A2,1
SLC26A1,1
SLC25A29,1
SLC2A5,1
FBLL1,1
FBL,1
FAT4,1
FARSB,1
FARSA,1
FARS2,1
FAR2,1
FAR1,1
FANCM,1
FANCI,1
SLC29A3,1
SLC29A2,1
SLC29A1,1
SLC27A3,1
SLC26A7,1
FANCF,1
FANCE,1
FANCD2,1
FANCC,1
FANCB,1
FANCA,1
FAN1,1
FABP7,1
FABP6,1
FABP5,1
SLC37A4,1
SLC36A4,1
SLC36A3,1
SLC36A2,1
SLC36A1,1
SLC30A1,1
SLC3A1,1
F12,1
F11,1
F10,1
EYA1,1
FABP3,1
FAAP24,1
FAAP100,1
FAAH,1
F9,1
F8,1
F7,1
F5,1
SLC38A9,1
SLC38A5,1
FANCG,1
EXO1,1
EWSR1,1
SLC6A7,1
SLC66A1,1
SLC5A6,1
SLC5A5,1
SLC52A3,1
SLC51B,1
SLC51A,1
SLC4A5,1
SLC4A1,1
SLC44A5,1
SLC44A4,1
SLC44A3,1
SLC44A2,1
SLC44A1,1
SLC7A8,1
SLC7A7,1
SLC7A11,1
SLC7A1,1
EXOSC9,1
EXOSC8,1
EXOSC7,1
EXOSC6,1
EXOSC5,1
EXOSC4,1
EXOSC3,1
EXOSC2,1
EXOSC10,1
EXOSC1,1
EXOC5,1
EXOC4,1
ERLN,1
ERLEC1,1
EVPL,1
EVL,1
EVC2,1
EVC,1
ETV7,1
ETV6,1
ETV4,1
ETV1,1
ETF1,1
SLCO1A2,1
SLC9A7,1
SLC9A6,1
SLC9A4,1
SLC7A9,1
SLU7,1
ERCC6,1
ERCC5,1
ERBIN,1
EPX,1
EPS15L1,1
EPS15,1
SLN,1
SLK,1
SLCO2B1,1
ESX1,1
ESRRB,1
ESCO2,1
ESCO1,1
ERP29,1
ERO1B,1
EPN3,1
EPN2,1
EPN1,1
EPHB6,1
EPHB4,1
EPHB3,1
EPHB2,1
EPHB1,1
SMAP1,1
SMAD6,1
SLX4,1
SLX1B,1
SLX1A-like,1
SLX1A,1
SLURP2,1
SLURP1,1
EPHA4,1
EPHA3,1
EPHA1,1
EPG5,1
EPCAM,1
EPC2,1
EPC1,1
EPB41L4B,1
EPB41L3,1
EPB41L2,1
EPB41L1,1
SMARCAD1,1
SMARCA5,1
SMARCA1,1
SMAP2,1
EPOP,1
EMP3,1
EMP2,1
EMP1,1
EMG1,1
EP400,1
EOGT,1
SMUG1,1
SMNDC1,1
SMG7,1
SMG6,1
SMG5,1
SMG1,1
EPHA8,1
EPHA7,1
EPHA6,1
EPHA5,1
SNORD3H,1
SNORD3G,1
SNORD3F,1
SNORD3E,1
SNORD3D,1
SNORD3C,1
SNORD3B-2,1
SNORD3B-1,1
SNORD3A,1
SNIP1,1
SNF8,1
SND1,1
SNAI1,1
ENPEP,1
ENGASE,1
ENDOG,1
SNRPF,1
SNRPE,1
SNRPD2,1
SNRPC,1
SNRPB2,1
EME2,1
ELMO3,1
SNRPA1,1
SNRPA,1
SNRNP70,1
SNRNP40,1
SNRNP27,1
SNRNP200,1
SNORD3K,1
SNORD3J,1
SNORD3I,1
SNX3,1
SNX2,1
SNX18,1
ELL3,1
ELL2,1
ELL,1
ELF5,1
EIF6,1
EIF4G3,1
EIF4G2,1
EIF4G1,1
EIF4EBP2,1
SNX12,1
SNX1,1
SNUPN,1
SNRPG,1
EHD1,1
EFTUD2,1
EIF3H,1
EIF3E,1
EIF2B5,1
EIF2B4,1
EIF2B3,1
EIF2B2,1
EIF2B1,1
EI24,1
SNX9,1
SNX6,1
SNX5,1
SNX4,1
SNX33,1
SNX32,1
EDEM1,1
EDC4,1
EDC3,1
EDARADD,1
EFNB3,1
EFNB2,1
EFNB1,1
EFL1,1
EFCAB7,1
EEF1G,1
SOX9,1
SOX4,1
SOX17,1
EHD4,1
EHD3,1
EHD2,1
DYNLT2,1
ECSIT,1
ECI1,1
ECH1,1
EBAG9,1
E2F6,1
SPCS3,1
SPCS2,1
SPCS1,1
SPATA2L,1
SPATA2,1
SPATA13,1
SPART,1
EED,1
EDEM3,1
EDEM2,1
SPRR2E,1
SPRR2D,1
SPRR2B,1
SPRR2A,1
SPRR1B,1
SPRR1A,1
SPOPL,1
SPOP,1
SPN,1
SPG21,1
SPEN,1
DUSP3,1
DUSP10,1
DUOXA2,1
DYNLT5,1
DYNLT4,1
SPRR3,1
SPRR2G,1
DSC1,1
DPYSL5,1
DPYSL2,1
DUOX2,1
DUOX1,1
DTX4,1
DTX3L,1
DTX3,1
DTX2,1
DTX1,1
DST,1
DSG4,1
DSG3,1
SPRR2F,1
SRCAP,1
DNAJC6,1
DNAJC5G,1
DNAJC5B,1
DNAJC5,1
DPF2,1
DOK2,1
DOK1,1
DOCK4,1
DOCK2,1
SPX,1
SPTSSB,1
SPTSSA,1
SPRY2,1
SPRR5,1
SPRR4,1
SRP54,1
DNA2,1
DMXL2,1
DMXL1,1
DNAJC10,1
DNAJC1,1
DNAJB2,1
DNAJB12,1
DNAJB11,1
DNAJA3,1
DNAJA2,1
DNAJA1,1
DNAI4,1
DNAI3,1
SRP19,1
SRP14,1
DIO3,1
DICER1,1
DHX8,1
DHX58,1
DMBT1,1
DMAP1,1
DLX5,1
DLGAP1,1
DLG5,1
SRSF10,1
SRPRB,1
SRPRA,1
SRPK1,1
SRP9,1
SRP72,1
SRP68,1
DHX38,1
DHX36,1
DHX33,1
DHX16,1
DHX15,1
DHRS11,1
DHH,1
SSR4,1
SSR3,1
SSR2,1
SSR1,1
SSB,1
DKC1,1
DISP1,1
DIS3L,1
DIS3,1
DET1,1
DERL3,1
DERL2,1
DEPP1,1
DEPDC5,1
DHDDS,1
SSX2B,1
SSX2,1
SSX1,1
SSU72L6,1
SSU72L5,1
SSU72L4,1
SSU72L3,1
SSU72L2,1
SSU72L1,1
SSU72,1
DCHS2,1
DCHS1,1
DDX23,1
DDX11,1
DECR2,1
DDX6,1
DDX46,1
DDX42,1
DDX41,1
SSX7,1
SSX5,1
SSX4B,1
SSX4,1
SSX3,1
DFFB,1
DFFA,1
DBF4B,1
DBF4,1
DAZAP1,1
DARS2,1
DARS1,1
DAPP1,1
STAMBP,1
STAG3,1
STAG2,1
STAG1,1
STAB2,1
STAB1,1
DCPS,1
DCP2,1
DCP1B,1
DCP1A,1
CYP4X1,1
CYP4F22,1
CYP46A1,1
DAP3,1
DAB2,1
DAB1,1
STIM2,1
STEAP2,1
STEAP1,1
STATH,1
STARD9,1
STARD3,1
DCAF7,1
DCAF1,1
DBP,1
DBI,1
CYB5R1,1
CXXC4,1
CYBRD1,1
CYB5RL,1
CYB5R4,1
CYP27C1,1
STX12,1
STX11,1
STX10,1
STK39,1
STK10,1
STIP1,1
CYP3A43,1
CYP39A1,1
CYRIB,1
CYRIA,1
CTNNBL1,1
CUBN,1
CTU2,1
CTU1,1
CXCL17,1
CWC25,1
CWC15,1
CUL7,1
STXBP1,1
STX8,1
STX6,1
STX5,1
STX19,1
STX16,1
CYB5R3,1
CYB5R2,1
SUPT3H,1
SUPT20HL2,1
SUPT20HL1,1
SUPT20H,1
SUN2,1
SUN1,1
SUMF1,1
SULT1A4,1
SULT1A3,1
SULT1A2,1
SULT1A1,1
SUGT1,1
SUCNR1,1
CTSE,1
CTNS,1
CTNND2,1
SYF2,1
SYCP3,1
CTNNBIP1,1
CSTF3,1
CSTF2T,1
CSTF2,1
CSTF1,1
CST5,1
CST4,1
SVIP,1
SV2C,1
SV2B,1
SV2A,1
SUZ12,1
SUPT5H,1
SUPT4H1,1
CST1,1
CSRP3,1
CSRP2,1
CSRP1,1
CSNK1G3,1
CSNK1G2,1
CSNK1G1,1
TAAR2,1
TAAR1,1
SYT1,1
SYNPO2,1
SYNPO,1
SYNGAP1,1
SYNE3,1
SYNE2,1
SYNE1,1
TAF3,1
TAF2,1
TAF1L,1
TAF13,1
TAF12,1
TAF11,1
TAF10,1
TAF1,1
TADA3,1
TAAR9,1
TAAR8,1
TAAR6,1
TAAR5,1
CSN2,1
CST3,1
CST2,1
CRCP,1
CRYAA,1
CRY2,1
CRY1,1
CRTC3,1
CRTC1,1
CRTAM,1
CROT,1
CRNKL1,1
TAF8,1
TAF7L,1
TAF7,1
TAF6L,1
TAF6,1
TAF5L,1
TAF5,1
TAS2R16,1
TAS2R14,1
TAS2R13,1
TAS2R10,1
TAS2R1,1
TAS1R1,1
TARS3,1
TARS2,1
TARS1,1
TAOK3,1
TAOK2,1
TAOK1,1
TAFAZZIN,1
TAF9B,1
TAF9,1
CREM,1
TAS2R50,1
TAS2R5,1
TAS2R46,1
TAS2R45,1
TAS2R43,1
TAS2R42,1
TAS2R41,1
TAS2R40,1
TAS2R4,1
TAS2R39,1
TAS2R38,1
TAS2R31,1
TAS2R30,1
TAS2R3,1
TAS2R20,1
TAS2R19,1
CPLX4,1
CPLX3,1
CPLX2,1
CPLX1,1
CPE,1
CRB2,1
CRB1,1
CRAT,1
CPSF3,1
CPSF2,1
TBC1D15,1
TBC1D1,1
TAS2R9,1
TAS2R8,1
TAS2R7,1
TAS2R60,1
COLEC12,1
COX20,1
COX19,1
COX18,1
COX16,1
COX14,1
TBX3,1
TBL3,1
TBL1Y,1
TBL1XR1,1
TBL1X,1
TBKBP1,1
TBC1D7-LOC100130357 readthrough,1
TBC1D7,1
TBC1D17,1
CPSF1,1
COL22A1,1
COL21A1,1
COL20A1,1
COLEC11,1
COL8A2,1
COL8A1,1
TDG,1
TCOF1,1
TCN1,1
TCL1B,1
TCL1A,1
TCHHL1,1
TCHH,1
TCERG1,1
TCAP,1
CORT,1
COL15A1,1
COL14A1,1
COL13A1,1
COL12A1,1
COL10A1,1
COA7,1
COA6,1
TEX10,1
TENT4B,1
TENT4A,1
TECPR1,1
TDP1,1
COL28A1,1
COL26A1,1
COL25A1,1
COL23A1,1
TGM5,1
TGM3,1
TGM2,1
TGM1,1
TGIF2,1
TGIF1,1
TGFBRAP1,1
TFR2,1
TFPT,1
TFPI,1
TFF1,1
TFDP2,1
TFAP4,1
COL19A1,1
COL18A1,1
COL16A1,1
CNOT3,1
CNOT2,1
CNOT10,1
CNOT1,1
CNGB3,1
COA5,1
COA4,1
COA3,1
COA1,1
CNR2,1
CNOT9,1
CNOT8,1
CNOT7,1
CNOT6L,1
THAP11,1
TGOLN2,1
CLIP1,1
CLEC6A,1
CLEC4D,1
CLEC2B,1
CLEC1B,1
CMBL,1
CLU,1
CLPS,1
CLPB,1
CLP1,1
CLN5,1
CLN3,1
CLMP,1
CLK4,1
CNOT6,1
CNOT4,1
CIDEA,1
CIC,1
CHURC1-FNTB,1
CLCNKB,1
CLCN5,1
CLCN4,1
CLCN3,1
CLCN2,1
TJAP1,1
TIMP1,1
TIMD4,1
TIFA,1
TICRR,1
THY1,1
THSD4,1
CLK1,1
CHST3,1
CHST2,1
CHST15,1
CHST14,1
CHST13,1
CHST12,1
CHST11,1
CHST1,1
CHRNG,1
CHRNE,1
CHRND,1
TJP3,1
CKAP4,1
CITED2,1
CIDEC,1
CIDEB,1
TMEM33,1
TMEM30B,1
TMEM30A,1
CHRNB3,1
CHRNB1,1
CHRNA5,1
CHRNA2,1
CHRNA10,1
TMEM208,1
TMED10,1
TMBIM6,1
TLX3,1
TLX1,1
CHST7,1
CHST6,1
CHST4,1
CHERP,1
CHD8,1
CHD3,1
CHCHD10,1
CHRD,1
CHRAC1,1
TMPRSS11D,1
TMOD4,1
TMOD3,1
TMOD2,1
TMOD1,1
TMEM97,1
TMEM79,1
TMEM64,1
TMEM53,1
TMEM43,1
CFHR2,1
CFHR1,1
CETP,1
CETN2,1
CES2,1
CES1,1
TNFRSF12A,1
TMSB4Y,1
TMSB4X,1
TMPRSS4,1
CGNL1,1
CGN,1
CFP,1
CFHR5,1
CFHR4,1
CFHR3,1
CER1,1
CENPX,1
CENPS-CORT,1
CENPS,1
CENPE,1
CECR2,1
CEBPG,1
TNFSF12,1
TNFRSF9,1
TNFRSF8,1
TNFRSF6B,1
TNFRSF4,1
TNFRSF25,1
TNFRSF21,1
TNFRSF19,1
TNFRSF18,1
TOLLIP,1
TOB2,1
TOB1,1
TNPO2,1
TNPO1,1
CDX2,1
CDT1,1
CDSN,1
CDON,1
CDKN1C,1
TNIP1,1
TNFSF9,1
TNFSF8,1
TNFSF4,1
TNFSF18,1
TNFSF15,1
CDC5L,1
CDC45,1
CDC40,1
CDC37,1
CDC34,1
CDK2AP2,1
CDK2AP1,1
CDK14,1
CDH4,1
CDH3,1
CDH17,1
CDH15,1
TOMM70,1
TOMM7,1
TOMM20L,1
TOMM20,1
CDC14C,1
CDC14B,1
CDC14A,1
CD96,1
CD84,1
CD82,1
TPCN1,1
TP63,1
TP53INP2,1
TP53I3,1
TP53BP2,1
TP53BP1,1
TOPBP1,1
TOP2B,1
TOP2A,1
CDC7,1
CD200R1,1
CD37,1
CD33,1
CD320,1
CD79B,1
CD72,1
CD70,1
CD7,1
CD68,1
CD6,1
CD5,1
TPSD1,1
TPSB2,1
TPSAB1,1
TPP1,1
TPMT,1
TRIM32,1
TRIM21,1
TRIB3,1
TREX1,1
CCN4,1
CCM2,1
TREM2,1
TRAM1L1,1
TRAM1,1
TRAK2,1
CD164,1
CCZ1B,1
CCZ1,1
CD276,1
CD27,1
CD200R1L,1
TRNF,1
TRNE,1
TRND,1
TRNC,1
TRNA,1
TRIT1,1
TRIP6,1
TRIP13,1
TRIP12,1
TRIP10,1
TRIO,1
TRIM71,1
TRIM63,1
TRIM55,1
TRIM54,1
TRIM37,1
TRNW,1
TRNV,1
TRNT,1
TRNS2,1
TRNS1,1
TRNR,1
TRNQ,1
TRNP,1
TRNN,1
TRNM,1
TRNL2,1
TRNL1,1
TRNK,1
TRNI,1
TRNH,1
TRNG,1
CASK,1
CASTOR2,1
CASTOR1,1
CAST,1
CASQ1,1
CCDC88C,1
CCDC12,1
CCAR2,1
CBY1,1
CBX8,1
CBX7,1
CBX6,1
CBX4,1
CBX2,1
TRPA1,1
TRNY,1
CARM1,1
CARD8,1
CARD6,1
CARD18,1
CARD16,1
CARD14,1
CARD10,1
TRPV3,1
TRPM8,1
TRPM6,1
TRPM5,1
TRPM4,1
CASP2,1
CASP14,1
CASKIN2,1
CASKIN1,1
CADM2,1
CACYBP,1
CALY,1
CALHM1,1
CALD1,1
CAPNS1,1
CAPN3,1
CAMKK1,1
TTR,1
TTK,1
TTI1,1
TTF2,1
TTF1,1
TSPAN7,1
CARS2,1
CARS1,1
TWIST1,1
C10orf71,1
BUD31,1
BUD13,1
BTG4,1
BTG3,1
BTG2,1
BTG1,1
BTC,1
TUBE1,1
TUBD1,1
C1D,1
CABLES2,1
CABLES1,1
CALB1,1
CADM4,1
BOK,1
BNIP3L,1
BNIP1,1
BMS1,1
BSG,1
BRS3,1
BRD9,1
BRD8,1
BRAP,1
BPTF,1
TXNL4A,1
TXNIP,1
TXNDC5,1
TXK,1
TWNK,1
TWIST2,1
BICDL1,1
BICD2,1
BICD1,1
BMP3,1
BMP2K,1
BMP10,1
BMF,1
BLMH,1
BLK,1
BIVM-ERCC5,1
U6 spliceosomal RNA,1
U4 spliceosomal RNA,1
U2SURP,1
U2AF2,1
U2 spliceosomal RNA,1
U1 spliceosomal RNA,1
UBE2K,1
UBE2H,1
UBE2F,1
UBE2E3,1
UBE2E2,1
UBE2E1,1
UBE2C,1
UBE2B,1
UBE2A,1
UBA6,1
UBA3,1
UBA2,1
BIK,1
BICRAL,1
BICRA,1
BICDL2,1
UBE2R2,1
UBE2QL1,1
UBE2Q2,1
UBE2Q1,1
UBE2O,1
BHLHE41,1
BHLHE40,1
BHLHA15,1
BGN,1
BGLAP,1
BEX3,1
BET1L,1
BET1,1
BEST2,1
BEAN1,1
UBE2M,1
UBE3C,1
BCORL1,1
BCOR,1
BCL7C,1
BCL7B,1
BCL7A,1
BCL2L2,1
UBE3B,1
UBE2Z,1
UBE2W,1
UBE2V2,1
UBE2V1P16,1
UBE2V1,1
UBE2U,1
UBE2T,1
UBE2S,1
UBXN8,1
BCL11B,1
BCAS2,1
BAZ2B,1
BAZ2A,1
BAZ1B,1
BAZ1A,1
UBXN6,1
UBXN4,1
UBXN2A,1
UBXN1,1
UBR5,1
UBOX5,1
UBL4B,1
UBL4A,1
UBE4A,1
BATF3,1
BATF2,1
BATF,1
BARD1,1
BAP1,1
BANK1,1
BAIAP3,1
BAIAP2L1,1
BAG6,1
BAG4,1
BAG2,1
BAG1,1
UGGT2,1
UGGT1,1
UFD1,1
UCHL5,1
ATXN8OS,1
ATXN10,1
ATRX,1
ATRIP,1
ATP8A2,1
ATP8A1,1
AZU1,1
AZI2,1
AUTS2,1
B3GNT7,1
B3GLCT,1
BACE2,1
BACE1,1
BACC1,1
BABAM2,1
BABAM1,1
ATG16L2,1
ASXL3,1
ASXL2,1
ASXL1,1
ATP11B,1
ATP11A,1
ATOX1,1
UNC13C,1
UNC13B,1
UNC13A,1
ULBP3,1
ULBP2,1
ULBP1,1
UIMC1,1
ATP11C,1
ATP6AP2,1
ARLN,1
ARL8B,1
ARL8A,1
ARIH1,1
ASIC1,1
ASH2L,1
ASGR2,1
AS3MT,1
ARSG,1
UPK3A,1
ASPSCR1,1
ASPRV1,1
ASIP,1
ASIC5,1
ASIC4,1
ASIC3,1
UTP14A,1
UST,1
USP45,1
USP39,1
ARHGEF4,1
ARHGEF28,1
ARHGEF18,1
USP30,1
USP25,1
USP21,1
USP16,1
USP15,1
USP1,1
USE1,1
URM1,1
ARMC5,1
VANGL2,1
VANGL1,1
VAMP7,1
VAMP5,1
VAMP4,1
VAMP1,1
UVSSA,1
UVRAG,1
UTS2R,1
UTS2B,1
UTS2,1
UTP6,1
UTP4,1
UTP18,1
UTP15,1
UTP14C,1
AQP3,1
AQP2,1
ARHGAP29,1
ARHGAP17,1
ARHGAP10,1
ARFGEF2,1
ARFGEF1,1
ARFGAP3,1
ARFGAP2,1
ARFGAP1,1
ARF5,1
ARF4,1
ARF3,1
VARS2,1
VARS1,1
VAPA,1
VMP1,1
APOA5,1
APEX1,1
APCDD1L,1
APTX,1
APOL1,1
APOH,1
APOC2,1
APOC1,1
VGF,1
ARC,1
ARAP2,1
ARAP1,1
AQR,1
AQP8,1
AQP5,1
VPS26B,1
AP3B1,1
APCDD1,1
APBB1,1
AP4S1,1
AP4M1,1
AP4E1,1
AP4B1,1
AP3S2,1
AP3S1,1
AP3M2,1
AP3M1,1
AP3D1,1
AP3B2,1
VPS26A,1
VPS25,1
VTI1A,1
VTCN1,1
VTA1,1
VSIR,1
VSIG4,1
VPS8,1
VPS72,1
VPS45,1
VPS37D,1
VPS37C,1
VPS37B,1
VPS37A,1
VPS36,1
VPS35,1
VPS29,1
VPS28,1
WDR3,1
WDR24,1
WDFY3,1
WBP11,1
WASHC5,1
WASHC4,1
WASHC3,1
WASHC2C,1
WASHC2A,1
WASHC1,1
WASH,1
WAS protein family homolog 2-like,1
WARS2,1
WARS1,1
WAPL,1
VTI1B,1
WDR43,1
ANXA7,1
ANXA2,1
ANXA11,1
ANTXR2,1
ANTXR1,1
ANO9,1
ANO7,1
ANO6,1
ANO5,1
ANO4,1
ANO3,1
ANO2,1
ANKRD23,1
WDR36,1
WDR33,1
ANKRD2,1
ANKRD1,1
ANK1,1
ANGPTL8,1
ANGPTL3,1
ANG,1
WIF1,1
WHAMM,1
WFS1,1
WDR82,1
WDR75,1
WDR7,1
WDR59,1
WDR48,1
WDR45B,1
WDR45,1
AHNAK2,1
AHNAK,1
AHCTF1,1
AKR7L,1
AKR7A3,1
AKR7A2,1
WNK4,1
WNK3,1
WNK2,1
WNK1,1
ALCAM,1
ALB,1
ALOX5AP,1
AMOTL2,1
AMOTL1,1
AMN,1
ADPRS,1
AGAP4,1
AGAP3,1
AGAP1,1
AFP,1
AFG3L2,1
AFG2A,1
AFF4,1
AFF1,1
AEBP2,1
WWP2,1
WT1,1
AGAP9,1
AGAP6,1
AGAP5,1
AIFM2,1
XPO7,1
XPO6,1
XPO5,1
XPO4,1
XPNPEP2,1
XPC,1
XKR9,1
XKR8,1
XKR7,1
XKR6,1
XKR4,1
XIRP2,1
XIRP1,1
XAB2,1
ADAMTS13,1
ADAM9,1
ACAP3,1
ACAP2,1
ACAP1,1
ACOD1,1
ACKR1,1
ACVRL1,1
ACTR8,1
ACTR6,1
ACTR5,1
XRCC6,1
XRCC5,1
XRCC4,1
XRCC3,1
XRCC2,1
XRCC1,1
XPOT,1
ABLIM3,1
ABLIM2,1
ABLIM1,1
ABI2,1
ABHD6,1
ABCG4,1
YOD1,1
YJU2,1
YES1,1
YEATS4,1
YBX3,1
YARS2,1
YARS1,1
YAF2,1
XXYLT1,1
ACBD3,1
ZFP36L2,1
ZFP36L1,1
ZFHX3,1
ZEB2,1
ABCF2-H2BK1,1
ABCF2,1
ABCC9,1
ABCC6,1
ABCC12,1
ZDHHC11B,1
ZDHHC11,1
ZDHHC1,1
ZCCHC7,1
ZCCHC3,1
ZC3HAV1,1
ABRAXAS1,1
olfactory receptor 2G6,1
sulfotransferase 1A3,1
small nucleolar RNA U3,1
AAAS,1
putative exonuclease GOR,1
periodic tryptophan protein 2 homolog,1
ZNRF3,1
ZNHIT1,1
ZNFX1,1
ZNF76,1
ZNF516,1
ZNF408,1
ZNF385A,1
ZNF274,1
ABCC11,1
ABCC10,1
OR1A1,1
OR14K1,1
OR14J1,1
OR14I1,1
OR14C36,1
OR14A2,1
OR14A16,1
OR13J1,1
OR13H1,1
OR13G1,1
OR13F1,1
pepsin A-4-like,1
olfactory receptor 7E24-like,1
olfactory receptor 4N4-like,1
olfactory receptor 4F4,1
olfactory receptor 4F17,1
